id|oid|aid|eid|medal
2114|14|1541|39|Bronze
2115|14|1542|39|Gold
2116|14|1543|39|Gold
2117|14|1544|39|Silver
2118|14|1545|39|Silver
2119|14|1546|40|Bronze
2120|14|1130|40|Gold
2121|14|1547|40|Silver
2122|14|1548|41|Bronze
2123|14|1549|41|Gold
2124|14|1550|41|Silver
2125|14|1551|46|Bronze
2126|14|1552|45|Bronze
2127|14|1553|45|Gold
2128|14|1554|46|Gold
2129|14|1555|46|Silver
2130|14|1556|45|Silver
2131|14|1557|5|Bronze
2132|14|1558|5|Gold
2133|14|1559|5|Silver
2134|14|1560|6|Bronze
2135|14|1561|6|Gold
2136|14|1562|6|Silver
2137|14|1563|8|Bronze
2138|14|1564|7|Bronze
2139|14|1565|7|Gold
2140|14|1566|8|Gold
2141|14|1567|7|Silver
2142|14|1568|8|Silver
2143|14|1569|9|Bronze
2144|14|1570|9|Gold
2145|14|1571|9|Silver
2146|14|1572|47|Bronze
2147|14|1424|47|Gold
2148|14|1573|47|Silver
2149|14|1426|35|Bronze
2150|14|1435|35|Gold
2151|14|1286|35|Silver
2152|14|1574|10|Bronze
2153|14|1424|10|Gold
2154|14|1573|10|Silver
2155|14|1426|36|Bronze
2156|14|1435|36|Gold
2157|14|1286|36|Silver
2158|14|1575|37|Bronze
2159|14|1286|37|Gold
2160|14|1435|37|Silver
2161|14|1569|11|Bronze
2162|14|1571|11|Gold
2163|14|1570|11|Silver
2164|14|1424|12|Bronze
2165|14|1576|12|Gold
2166|14|1577|12|Silver
2167|14|1578|38|Bronze
2168|14|1579|38|Gold
2169|14|1435|38|Silver
2170|14|1580|24|Bronze
2171|14|1581|24|Gold
2172|14|1582|24|Silver
2173|14|1583|25|Bronze
2174|14|1584|25|Gold
2175|14|1585|25|Silver
2176|14|1440|28|Bronze
2177|14|1586|28|Gold
2178|14|1587|28|Silver
2179|14|1441|29|Bronze
2180|14|1588|29|Gold
2181|14|1589|29|Silver
2182|14|1590|26|Bronze
2183|14|1444|26|Gold
2184|14|1591|26|Silver
2185|14|1592|27|Bronze
2186|14|1593|27|Gold
2187|14|1441|27|Silver
2188|14|1458|30|Bronze
2189|14|1594|30|Gold
2190|14|1303|30|Silver
2191|14|1452|31|Bronze
2192|14|1595|31|Gold
2193|14|1596|31|Silver
2194|14|1597|50|Bronze
2195|14|1594|50|Gold
2196|14|1303|50|Silver
2197|14|1595|32|Bronze
2198|14|1450|32|Gold
2199|14|1462|32|Silver
2200|14|1596|23|Bronze
2201|14|1452|23|Bronze
2202|14|1310|23|Bronze
2203|14|1598|23|Bronze
2204|14|1599|23|Gold
2205|14|1600|23|Gold
2206|14|1595|23|Gold
2207|14|1448|23|Gold
2208|14|1601|23|Silver
2209|14|1602|23|Silver
2210|14|1462|23|Silver
2211|14|1450|23|Silver
2212|14|1603|48|Bronze
2213|14|1594|48|Bronze
2214|14|1604|48|Bronze
2215|14|1605|48|Bronze
2216|14|1455|48|Gold
2217|14|1597|48|Gold
2218|14|1606|48|Gold
2219|14|1458|48|Gold
2220|14|1463|48|Silver
2221|14|1607|48|Silver
2222|14|1608|48|Silver
2223|14|1609|48|Silver
2224|14|1596|15|Bronze
2225|14|1448|15|Gold
2226|14|1595|15|Silver
2227|14|1463|42|Bronze
2228|14|1594|42|Gold
2229|14|1455|42|Silver
2230|14|1610|16|Bronze
2231|14|1611|16|Gold
2232|14|1464|16|Silver
2233|14|1612|43|Bronze
2234|14|1613|43|Gold
2235|14|1614|43|Silver
2236|14|1465|17|Bronze
2237|14|1614|17|Gold
2238|14|1613|17|Silver
2239|15|1615|49|Bronze
2240|15|1472|49|Gold
2241|15|1616|49|Silver
2242|15|1617|34|Bronze
2243|15|1472|34|Gold
2244|15|1616|34|Silver
2245|15|1618|44|Bronze
2246|15|1617|44|Bronze
2247|15|1619|44|Bronze
2248|15|1620|44|Bronze
2249|15|1616|44|Gold
2250|15|1621|44|Gold
2251|15|1615|44|Gold
2252|15|1479|44|Gold
2253|15|1333|44|Silver
2254|15|1473|44|Silver
2255|15|1622|44|Silver
2256|15|1475|44|Silver
2257|15|1623|2|Bronze
2258|15|1624|2|Bronze
2259|15|1625|2|Bronze
2260|15|1626|2|Bronze
2261|15|1627|2|Gold
2262|15|1628|2|Gold
2263|15|1629|2|Gold
2264|15|1630|2|Gold
2265|15|1487|2|Silver
2266|15|1345|2|Silver
2267|15|1488|2|Silver
2268|15|1489|2|Silver
2269|15|1631|20|Bronze
2270|15|1209|20|Bronze
2271|15|1623|20|Gold
2272|15|1624|20|Gold
2273|15|1487|20|Silver
2274|15|1345|20|Silver
2275|15|1632|4|Bronze
2276|15|1633|4|Bronze
2277|15|1634|4|Bronze
2278|15|1635|4|Bronze
2279|15|1348|4|Bronze
2280|15|1495|4|Bronze
2281|15|1636|4|Bronze
2282|15|1637|4|Bronze
2283|15|1351|4|Bronze
2284|15|1499|4|Bronze
2285|15|1638|4|Bronze
2286|15|1639|4|Bronze
2287|15|1640|4|Bronze
2288|15|1641|4|Bronze
2289|15|1642|4|Bronze
2290|15|1358|4|Bronze
2291|15|1503|4|Bronze
2292|15|1643|4|Bronze
2293|15|1505|4|Bronze
2294|15|1361|4|Bronze
2295|15|1644|4|Bronze
2296|15|1507|4|Bronze
2297|15|1645|4|Gold
2298|15|1646|4|Gold
2299|15|1386|4|Gold
2300|15|1647|4|Gold
2301|15|1648|4|Gold
2302|15|1649|4|Gold
2303|15|1389|4|Gold
2304|15|1514|4|Gold
2305|15|1516|4|Gold
2306|15|1650|4|Gold
2307|15|1390|4|Gold
2308|15|1517|4|Gold
2309|15|1651|4|Gold
2310|15|1392|4|Gold
2311|15|1652|4|Gold
2312|15|1653|4|Gold
2313|15|1654|4|Gold
2314|15|1655|4|Gold
2315|15|1396|4|Gold
2316|15|1518|4|Gold
2317|15|1656|4|Gold
2318|15|1657|4|Gold
2319|15|1658|4|Silver
2320|15|1659|4|Silver
2321|15|1660|4|Silver
2322|15|1661|4|Silver
2323|15|1662|4|Silver
2324|15|1663|4|Silver
2325|15|1664|4|Silver
2326|15|1665|4|Silver
2327|15|1666|4|Silver
2328|15|1667|4|Silver
2329|15|1668|4|Silver
2330|15|1669|4|Silver
2331|15|1670|4|Silver
2332|15|1671|4|Silver
2333|15|1672|4|Silver
2334|15|1673|4|Silver
2335|15|1674|4|Silver
2336|15|1675|4|Silver
2337|15|1676|4|Silver
2338|15|1677|4|Silver
2339|15|1678|4|Silver
2340|15|1679|4|Silver
2341|15|1680|39|Bronze
2342|15|1681|39|Bronze
2343|15|1540|39|Gold
2344|15|1541|39|Gold
2345|15|1682|39|Silver
2346|15|1683|39|Silver
2347|15|1684|40|Bronze
2348|15|1685|40|Gold
2349|15|1686|40|Silver
2350|15|1687|41|Bronze
2351|15|1549|41|Gold
2352|15|1548|41|Silver
2353|15|1688|45|Bronze
2354|15|1689|46|Bronze
2355|15|1555|46|Gold
2356|15|1556|45|Gold
2357|15|1551|46|Silver
2358|15|1552|45|Silver
2359|15|1690|5|Bronze
2360|15|1691|5|Gold
2361|15|1559|5|Silver
2362|15|1692|6|Bronze
2363|15|1561|6|Gold
2364|15|1693|6|Silver
2365|15|1694|8|Bronze
2366|15|1695|7|Bronze
2367|15|1696|7|Gold
2368|15|1697|8|Gold
2369|15|1565|7|Silver
2370|15|1566|8|Silver
2371|15|1698|9|Bronze
2372|15|1571|9|Gold
2373|15|1699|9|Silver
2374|15|1700|47|Bronze
2375|15|1701|47|Gold
2376|15|1702|47|Silver
2377|15|1703|35|Bronze
2378|15|1579|35|Gold
2379|15|1435|35|Silver
2380|15|1699|10|Bronze
2381|15|1704|10|Gold
2382|15|1705|10|Silver
2383|15|1286|36|Bronze
2384|15|1706|36|Gold
2385|15|1435|36|Silver
2386|15|1575|37|Bronze
2387|15|1706|37|Gold
2388|15|1286|37|Silver
2389|15|1707|11|Bronze
2390|15|1571|11|Gold
2391|15|1698|11|Silver
2392|15|1575|51|Bronze
2393|15|1706|51|Gold
2394|15|1286|51|Silver
2395|15|1708|12|Bronze
2396|15|1702|12|Gold
2397|15|1709|12|Silver
2398|15|1435|38|Bronze
2399|15|1703|38|Gold
2400|15|1579|38|Silver
2401|15|1710|21|Bronze
2402|15|1711|21|Gold
2403|15|1712|21|Silver
2404|15|1585|22|Bronze
2405|15|1713|22|Gold
2406|15|1714|22|Silver
2407|15|1715|24|Bronze
2408|15|1716|24|Gold
2409|15|1582|24|Silver
2410|15|1717|25|Bronze
2411|15|1718|25|Gold
2412|15|1714|25|Silver
2413|15|1716|28|Bronze
2414|15|1719|28|Gold
2415|15|1711|28|Silver
2416|15|1585|29|Bronze
2417|15|1720|29|Gold
2418|15|1446|29|Silver
2419|15|1721|26|Bronze
2420|15|1719|26|Gold
2421|15|1722|26|Silver
2422|15|1446|27|Bronze
2423|15|1720|27|Gold
2424|15|1723|27|Silver
2425|15|1724|52|Bronze
2426|15|1715|52|Gold
2427|15|1725|52|Silver
2428|15|1717|53|Bronze
2429|15|1726|53|Gold
2430|15|1584|53|Silver
2431|15|1605|30|Bronze
2432|15|1727|30|Gold
2433|15|1303|30|Silver
2434|15|1728|31|Bronze
2435|15|1729|31|Gold
2436|15|1730|31|Silver
2437|15|1303|50|Bronze
2438|15|1731|50|Gold
2439|15|1732|50|Silver
2440|15|1733|32|Bronze
2441|15|1734|32|Gold
2442|15|1728|32|Silver
2443|15|1735|23|Bronze
2444|15|1736|23|Bronze
2445|15|1737|23|Bronze
2446|15|1738|23|Bronze
2447|15|1739|23|Gold
2448|15|1600|23|Gold
2449|15|1595|23|Gold
2450|15|1448|23|Gold
2451|15|1729|23|Silver
2452|15|1734|23|Silver
2453|15|1740|23|Silver
2454|15|1728|23|Silver
2455|15|1594|48|Bronze
2456|15|1604|48|Bronze
2457|15|1605|48|Bronze
2458|15|1741|48|Bronze
2459|15|1742|48|Gold
2460|15|1743|48|Gold
2461|15|1732|48|Gold
2462|15|1731|48|Gold
2463|15|1744|48|Silver
2464|15|1745|48|Silver
2465|15|1597|48|Silver
2466|15|1746|48|Silver
2467|15|1747|15|Bronze
2468|15|1595|15|Gold
2469|15|1748|15|Silver
2470|15|1727|42|Bronze
2471|15|1605|42|Gold
2472|15|1731|42|Silver
2473|15|1749|16|Bronze
2474|15|1750|16|Gold
2475|15|1751|16|Silver
2476|15|1752|54|Bronze
2477|15|1753|54|Bronze
2478|15|1751|54|Bronze
2479|15|1754|54|Gold
2480|15|1755|54|Gold
2481|15|1756|54|Gold
2482|15|1757|54|Silver
2483|15|1750|54|Silver
2484|15|1758|54|Silver
2485|15|1759|43|Bronze
2486|15|1613|43|Gold
2487|15|1760|43|Silver
2488|15|1761|55|Bronze
2489|15|1762|55|Bronze
2490|15|1760|55|Bronze
2491|15|1763|55|Bronze
2492|15|1764|55|Gold
2493|15|1613|55|Gold
2494|15|1465|55|Gold
2495|15|1765|55|Gold
2496|15|1759|55|Silver
2497|15|1766|55|Silver
2498|15|1767|55|Silver
2499|15|1768|55|Silver
2500|15|1769|17|Bronze
2501|15|1613|17|Gold
2502|15|1612|17|Silver
2503|16|1770|49|Bronze
2504|16|1771|49|Gold
2505|16|1772|49|Silver
2506|16|1773|56|Bronze
2507|16|1774|56|Gold
2508|16|1775|56|Silver
2509|16|1776|34|Bronze
2510|16|1777|34|Gold
2511|16|1771|34|Silver
2512|16|1778|57|Bronze
2513|16|1779|57|Bronze
2514|16|1780|57|Bronze
2515|16|1781|57|Gold
2516|16|1782|57|Gold
2517|16|1783|57|Gold
2518|16|1784|57|Silver
2519|16|1774|57|Silver
2520|16|1785|57|Silver
2521|16|1786|44|Bronze
2522|16|1787|44|Bronze
2523|16|1776|44|Bronze
2524|16|1788|44|Bronze
2525|16|1789|44|Gold
2526|16|1772|44|Gold
2527|16|1771|44|Gold
2528|16|1790|44|Gold
2529|16|1791|44|Silver
2530|16|1792|44|Silver
2531|16|1793|44|Silver
2532|16|1794|44|Silver
2533|16|1778|58|Bronze
2534|16|1780|58|Gold
2535|16|1774|58|Silver
2536|16|1795|2|Bronze
2537|16|1796|2|Bronze
2538|16|1797|2|Bronze
2539|16|1798|2|Bronze
2540|16|1799|2|Gold
2541|16|1800|2|Gold
2542|16|1801|2|Gold
2543|16|1802|2|Gold
2544|16|1803|2|Silver
2545|16|1804|2|Silver
2546|16|1805|2|Silver
2547|16|1806|2|Silver
2548|16|1807|20|Bronze
2549|16|1808|20|Bronze
2550|16|1795|20|Gold
2551|16|1798|20|Gold
2552|16|1809|20|Silver
2553|16|1810|20|Silver
2554|16|1811|4|Bronze
2555|16|1812|4|Bronze
2556|16|1813|4|Bronze
2557|16|1814|4|Bronze
2558|16|1524|4|Bronze
2559|16|1815|4|Bronze
2560|16|1816|4|Bronze
2561|16|1817|4|Bronze
2562|16|1818|4|Bronze
2563|16|1819|4|Bronze
2564|16|1820|4|Bronze
2565|16|1531|4|Bronze
2566|16|1821|4|Bronze
2567|16|1822|4|Bronze
2568|16|1823|4|Bronze
2569|16|1824|4|Bronze
2570|16|1825|4|Bronze
2571|16|1826|4|Bronze
2572|16|1827|4|Bronze
2573|16|1828|4|Bronze
2574|16|1829|4|Bronze
2575|16|1830|4|Bronze
2576|16|1831|4|Bronze
2577|16|1832|4|Gold
2578|16|1833|4|Gold
2579|16|1834|4|Gold
2580|16|1835|4|Gold
2581|16|1836|4|Gold
2582|16|1837|4|Gold
2583|16|1838|4|Gold
2584|16|1839|4|Gold
2585|16|1840|4|Gold
2586|16|1841|4|Gold
2587|16|1842|4|Gold
2588|16|1843|4|Gold
2589|16|1844|4|Gold
2590|16|1845|4|Gold
2591|16|1846|4|Gold
2592|16|1847|4|Gold
2593|16|1848|4|Gold
2594|16|1849|4|Gold
2595|16|1850|4|Gold
2596|16|1851|4|Gold
2597|16|1852|4|Gold
2598|16|1853|4|Gold
2599|16|1854|4|Gold
2600|16|1855|4|Silver
2601|16|1856|4|Silver
2602|16|1857|4|Silver
2603|16|1858|4|Silver
2604|16|1859|4|Silver
2605|16|1860|4|Silver
2606|16|1861|4|Silver
2607|16|1862|4|Silver
2608|16|1863|4|Silver
2609|16|1864|4|Silver
2610|16|1865|4|Silver
2611|16|1866|4|Silver
2612|16|1867|4|Silver
2613|16|1868|4|Silver
2614|16|1869|4|Silver
2615|16|1870|4|Silver
2616|16|1871|4|Silver
2617|16|1872|4|Silver
2618|16|1873|4|Silver
2619|16|1874|4|Silver
2620|16|1875|4|Silver
2621|16|1876|4|Silver
2622|16|1877|4|Silver
2623|16|1878|39|Bronze
2624|16|1879|39|Bronze
2625|16|1880|39|Gold
2626|16|1881|39|Gold
2627|16|1882|39|Silver
2628|16|1883|39|Silver
2629|16|1884|40|Bronze
2630|16|1885|40|Gold
2631|16|1886|40|Silver
2632|16|1887|41|Bronze
2633|16|1888|41|Gold
2634|16|1889|41|Silver
2635|16|1890|46|Bronze
2636|16|1891|45|Bronze
2637|16|1892|46|Gold
2638|16|1893|45|Gold
2639|16|1894|45|Silver
2640|16|1895|46|Silver
2641|16|1896|5|Bronze
2642|16|1897|5|Gold
2643|16|1898|5|Silver
2644|16|1899|6|Bronze
2645|16|1900|6|Gold
2646|16|1901|6|Silver
2647|16|1902|7|Bronze
2648|16|1903|8|Bronze
2649|16|1904|8|Gold
2650|16|1905|7|Gold
2651|16|1906|7|Silver
2652|16|1907|8|Silver
2653|16|1908|59|Bronze
2654|16|1909|59|Gold
2655|16|1910|59|Silver
2656|16|1911|60|Bronze
2657|16|1912|60|Bronze
2658|16|1913|60|Bronze
2659|16|1914|60|Bronze
2660|16|1915|60|Gold
2661|16|1916|60|Gold
2662|16|1917|60|Gold
2663|16|1918|60|Gold
2664|16|1919|60|Silver
2665|16|1920|60|Silver
2666|16|1921|60|Silver
2667|16|1922|60|Silver
2668|16|1923|61|Bronze
2669|16|1924|61|Bronze
2670|16|1925|61|Bronze
2671|16|1926|61|Bronze
2672|16|1909|61|Gold
2673|16|1908|61|Gold
2674|16|1927|61|Gold
2675|16|1928|61|Gold
2676|16|1910|61|Silver
2677|16|1929|61|Silver
2678|16|1930|61|Silver
2679|16|1931|61|Silver
2680|16|1932|61|Silver
2681|16|1933|62|Bronze
2682|16|1921|62|Gold
2683|16|1934|62|Silver
2684|16|1935|9|Bronze
2685|16|1936|9|Gold
2686|16|1937|9|Silver
2687|16|1938|47|Bronze
2688|16|1939|47|Gold
2689|16|1940|47|Silver
2690|16|1941|35|Bronze
2691|16|1703|35|Gold
2692|16|1942|35|Silver
2693|16|1698|10|Bronze
2694|16|1937|10|Gold
2695|16|1943|10|Silver
2696|16|1944|36|Bronze
2697|16|1945|36|Gold
2698|16|1946|36|Silver
2699|16|1947|37|Bronze
2700|16|1946|37|Gold
2701|16|1948|37|Silver
2702|16|1698|11|Bronze
2703|16|1935|11|Gold
2704|16|1949|11|Silver
2705|16|1950|51|Bronze
2706|16|1946|51|Gold
2707|16|1948|51|Silver
2708|16|1951|12|Bronze
2709|16|1952|12|Gold
2710|16|1953|12|Silver
2711|16|1954|38|Bronze
2712|16|1703|38|Gold
2713|16|1942|38|Silver
2714|16|1955|21|Bronze
2715|16|1956|21|Gold
2716|16|1957|21|Silver
2717|16|1958|22|Bronze
2718|16|1959|22|Gold
2719|16|1713|22|Silver
2720|16|1960|24|Bronze
2721|16|1961|24|Gold
2722|16|1715|24|Silver
2723|16|1962|25|Bronze
2724|16|1963|25|Gold
2725|16|1964|25|Silver
2726|16|1965|28|Bronze
2727|16|1719|28|Gold
2728|16|1966|28|Silver
2729|16|1967|29|Gold
2730|16|1713|29|Silver
2731|16|1968|29|Silver
2732|16|1969|26|Bronze
2733|16|1970|26|Gold
2734|16|1719|26|Silver
2735|16|1971|27|Bronze
2736|16|1959|27|Gold
2737|16|1972|27|Silver
2738|16|1973|52|Bronze
2739|16|1965|52|Gold
2740|16|1966|52|Silver
2741|16|1974|53|Bronze
2742|16|1975|53|Gold
2743|16|1976|53|Silver
2744|16|1977|63|Bronze
2745|16|1733|63|Gold
2746|16|1978|63|Silver
2747|16|1979|64|Bronze
2748|16|1980|64|Gold
2749|16|1981|64|Silver
2750|16|1979|65|Bronze
2751|16|1982|65|Gold
2752|16|1980|65|Silver
2753|16|1983|32|Bronze
2754|16|1733|32|Gold
2755|16|1984|32|Silver
2756|16|1985|23|Bronze
2757|16|1452|23|Bronze
2758|16|1986|23|Bronze
2759|16|1987|23|Bronze
2760|16|1984|23|Gold
2761|16|1983|23|Gold
2762|16|1988|23|Gold
2763|16|1733|23|Gold
2764|16|1978|23|Silver
2765|16|1989|23|Silver
2766|16|1990|23|Silver
2767|16|1991|23|Silver
2768|16|1982|48|Bronze
2769|16|1992|48|Bronze
2770|16|1993|48|Bronze
2771|16|1994|48|Bronze
2772|16|1980|48|Gold
2773|16|1995|48|Gold
2774|16|1996|48|Gold
2775|16|1979|48|Gold
2776|16|1745|48|Silver
2777|16|1997|48|Silver
2778|16|1606|48|Silver
2779|16|1998|48|Silver
2780|16|1991|15|Bronze
2781|16|1984|15|Gold
2782|16|1748|15|Silver
2783|16|1979|42|Bronze
2784|16|1981|42|Gold
2785|16|1980|42|Silver
2786|16|1991|66|Bronze
2787|16|1984|66|Gold
2788|16|1733|66|Silver
2789|16|1979|67|Bronze
2790|16|1980|67|Gold
2791|16|1982|67|Silver
2792|16|1999|68|Bronze
2793|16|2000|68|Gold
2794|16|2001|68|Silver
2795|16|2002|69|Bronze
2796|16|2003|69|Gold
2797|16|2004|69|Silver
2798|16|1751|16|Bronze
2799|16|2005|16|Gold
2800|16|2006|16|Silver
2801|16|2007|54|Bronze
2802|16|2008|54|Bronze
2803|16|1751|54|Bronze
2804|16|2009|54|Gold
2805|16|2010|54|Gold
2806|16|2011|54|Gold
2807|16|2012|54|Silver
2808|16|2013|54|Silver
2809|16|2014|54|Silver
2810|16|2015|43|Bronze
2811|16|2016|43|Gold
2812|16|2017|43|Silver
2813|16|2018|55|Bronze
2814|16|2019|55|Bronze
2815|16|2020|55|Bronze
2816|16|2021|55|Bronze
2817|16|2022|55|Gold
2818|16|2023|55|Gold
2819|16|2016|55|Gold
2820|16|1764|55|Gold
2821|16|2024|55|Silver
2822|16|2017|55|Silver
2823|16|2015|55|Silver
2824|16|2025|55|Silver
2825|16|2016|17|Bronze
2826|16|2025|17|Gold
2827|16|2017|17|Silver
2828|17|2026|49|Bronze
2829|17|2027|49|Gold
2830|17|1772|49|Silver
2831|17|1784|56|Bronze
2832|17|1773|56|Gold
2833|17|1781|56|Silver
2834|17|2028|34|Bronze
2835|17|2026|34|Gold
2836|17|2029|34|Silver
2837|17|2030|44|Bronze
2838|17|2031|44|Bronze
2839|17|2032|44|Bronze
2840|17|2033|44|Bronze
2841|17|2028|44|Gold
2842|17|1772|44|Gold
2843|17|1771|44|Gold
2844|17|2029|44|Gold
2845|17|2034|44|Silver
2846|17|2035|44|Silver
2847|17|2026|44|Silver
2848|17|2027|44|Silver
2849|17|1781|57|Bronze
2850|17|2036|57|Bronze
2851|17|1782|57|Bronze
2852|17|1783|57|Bronze
2853|17|2037|57|Gold
2854|17|2038|57|Gold
2855|17|2039|57|Gold
2856|17|2040|57|Gold
2857|17|1784|57|Silver
2858|17|2041|57|Silver
2859|17|1774|57|Silver
2860|17|1785|57|Silver
2861|17|2042|58|Bronze
2862|17|1773|58|Gold
2863|17|2043|58|Silver
2864|17|2044|2|Bronze
2865|17|1803|2|Bronze
2866|17|2045|2|Bronze
2867|17|1804|2|Bronze
2868|17|2046|2|Gold
2869|17|2047|2|Gold
2870|17|2048|2|Gold
2871|17|2049|2|Gold
2872|17|1795|2|Silver
2873|17|1629|2|Silver
2874|17|2050|2|Silver
2875|17|1798|2|Silver
2876|17|2051|20|Bronze
2877|17|2052|20|Bronze
2878|17|1795|20|Gold
2879|17|1798|20|Gold
2880|17|2053|20|Silver
2881|17|2054|20|Silver
2882|17|2055|4|Bronze
2883|17|2056|4|Bronze
2884|17|1660|4|Bronze
2885|17|2057|4|Bronze
2886|17|2058|4|Bronze
2887|17|1662|4|Bronze
2888|17|2059|4|Bronze
2889|17|2060|4|Bronze
2890|17|2061|4|Bronze
2891|17|2062|4|Bronze
2892|17|2063|4|Bronze
2893|17|2064|4|Bronze
2894|17|2065|4|Bronze
2895|17|1668|4|Bronze
2896|17|2066|4|Bronze
2897|17|1670|4|Bronze
2898|17|2067|4|Bronze
2899|17|2068|4|Bronze
2900|17|2069|4|Bronze
2901|17|2070|4|Bronze
2902|17|1676|4|Bronze
2903|17|2071|4|Bronze
2904|17|2072|4|Bronze
2905|17|2073|4|Gold
2906|17|1635|4|Gold
2907|17|2074|4|Gold
2908|17|2075|4|Gold
2909|17|2076|4|Gold
2910|17|2077|4|Gold
2911|17|2078|4|Gold
2912|17|2079|4|Gold
2913|17|2080|4|Gold
2914|17|2081|4|Gold
2915|17|2082|4|Gold
2916|17|1353|4|Gold
2917|17|2083|4|Gold
2918|17|2084|4|Gold
2919|17|2085|4|Gold
2920|17|1359|4|Gold
2921|17|2086|4|Gold
2922|17|2087|4|Gold
2923|17|2088|4|Gold
2924|17|2089|4|Gold
2925|17|2090|4|Gold
2926|17|2091|4|Gold
2927|17|2092|4|Silver
2928|17|2093|4|Silver
2929|17|2094|4|Silver
2930|17|2095|4|Silver
2931|17|2096|4|Silver
2932|17|2097|4|Silver
2933|17|1862|4|Silver
2934|17|2098|4|Silver
2935|17|2099|4|Silver
2936|17|2100|4|Silver
2937|17|2101|4|Silver
2938|17|2102|4|Silver
2939|17|2103|4|Silver
2940|17|2104|4|Silver
2941|17|2105|4|Silver
2942|17|2106|4|Silver
2943|17|2107|4|Silver
2944|17|2108|4|Silver
2945|17|1871|4|Silver
2946|17|1872|4|Silver
2947|17|2109|4|Silver
2948|17|2110|4|Silver
2949|17|2111|4|Silver
2950|17|1880|39|Bronze
2951|17|1881|39|Bronze
2952|17|2112|39|Gold
2953|17|2113|39|Gold
2954|17|1878|39|Silver
2955|17|1879|39|Silver
2956|17|2114|40|Bronze
2957|17|1885|40|Gold
2958|17|1886|40|Silver
2959|17|2115|41|Bronze
2960|17|2116|41|Gold
2961|17|1887|41|Silver
2962|17|1553|45|Bronze
2963|17|1554|46|Bronze
2964|17|2117|46|Gold
2965|17|2118|45|Gold
2966|17|2119|46|Silver
2967|17|2120|45|Silver
2968|17|2121|5|Bronze
2969|17|2122|5|Gold
2970|17|2123|5|Silver
2971|17|2124|6|Bronze
2972|17|2125|6|Gold
2973|17|1899|6|Silver
2974|17|1902|7|Bronze
2975|17|1903|8|Bronze
2976|17|2126|7|Gold
2977|17|2127|8|Gold
2978|17|2128|8|Silver
2979|17|2129|7|Silver
2980|17|2130|59|Bronze
2981|17|1909|59|Gold
2982|17|2131|59|Silver
2983|17|2132|70|Bronze
2984|17|2133|70|Gold
2985|17|1917|70|Silver
2986|17|2134|60|Bronze
2987|17|1920|60|Bronze
2988|17|2135|60|Bronze
2989|17|1921|60|Bronze
2990|17|1922|60|Bronze
2991|17|2133|60|Gold
2992|17|2136|60|Gold
2993|17|2132|60|Gold
2994|17|2137|60|Gold
2995|17|2138|60|Gold
2996|17|2139|60|Silver
2997|17|2140|60|Silver
2998|17|1915|60|Silver
2999|17|1916|60|Silver
3000|17|1917|60|Silver
3001|17|2141|61|Bronze
3002|17|2142|61|Bronze
3003|17|2143|61|Bronze
3004|17|2144|61|Bronze
3005|17|2145|61|Gold
3006|17|2146|61|Gold
3007|17|2147|61|Gold
3008|17|2148|61|Gold
3009|17|2149|61|Gold
3010|17|2150|61|Silver
3011|17|2151|61|Silver
3012|17|1705|61|Silver
3013|17|2152|61|Silver
3014|17|2153|61|Silver
3015|17|2154|71|Bronze
3016|17|2131|71|Gold
3017|17|2149|71|Silver
3018|17|1920|62|Bronze
3019|17|1921|62|Gold
3020|17|2155|62|Silver
3021|17|1936|9|Bronze
3022|17|1937|9|Gold
3023|17|2156|9|Silver
3024|17|2157|47|Bronze
3025|17|2158|47|Gold
3026|17|2159|47|Silver
3027|17|1942|35|Bronze
3028|17|1703|35|Gold
3029|17|2160|35|Silver
3030|17|1949|10|Bronze
3031|17|1937|10|Gold
3032|17|2161|10|Silver
3033|17|1946|36|Bronze
3034|17|1947|36|Gold
3035|17|2162|36|Silver
3036|17|1950|37|Bronze
3037|17|2163|37|Gold
3038|17|1947|37|Silver
3039|17|2161|11|Bronze
3040|17|1937|11|Gold
3041|17|2156|11|Silver
3042|17|2164|51|Bronze
3043|17|1950|51|Gold
3044|17|1946|51|Silver
3045|17|2165|12|Bronze
3046|17|2166|12|Gold
3047|17|2157|12|Silver
3048|17|2167|38|Bronze
3049|17|1703|38|Gold
3050|17|2168|38|Silver
3051|17|2169|21|Bronze
3052|17|2170|21|Gold
3053|17|1965|21|Silver
3054|17|2171|22|Bronze
3055|17|1967|22|Gold
3056|17|1720|22|Silver
3057|17|2172|24|Bronze
3058|17|2173|24|Gold
3059|17|1965|24|Silver
3060|17|2174|25|Bronze
3061|17|1974|25|Gold
3062|17|2175|25|Silver
3063|17|2176|28|Bronze
3064|17|2177|28|Gold
3065|17|2178|28|Silver
3066|17|1720|29|Bronze
3067|17|1975|29|Gold
3068|17|2179|29|Silver
3069|17|2180|26|Bronze
3070|17|2181|26|Gold
3071|17|1719|26|Silver
3072|17|2182|27|Bronze
3073|17|1720|27|Gold
3074|17|2183|27|Silver
3075|17|1965|52|Bronze
3076|17|2177|52|Gold
3077|17|2173|52|Silver
3078|17|2174|53|Bronze
3079|17|1968|53|Gold
3080|17|2184|53|Silver
3081|17|1978|63|Bronze
3082|17|1984|63|Gold
3083|17|2185|63|Silver
3084|17|2186|64|Bronze
3085|17|1992|64|Gold
3086|17|2187|64|Silver
3087|17|1594|65|Bronze
3088|17|1992|65|Gold
