id|oid|aid|eid|medal
1051|25|4159|221|Gold
1052|25|4590|221|Gold
1053|25|4591|221|Gold
1054|25|4592|221|Gold
1055|25|4593|221|Gold
1056|25|4594|221|Silver
1057|25|4595|221|Silver
1058|25|4596|221|Silver
1059|25|4597|221|Silver
1060|25|4598|221|Silver
1061|25|4599|221|Silver
1062|25|4600|221|Silver
1063|25|4601|221|Silver
1064|25|4602|221|Silver
1065|25|4603|283|Bronze
1066|25|4604|283|Bronze
1067|25|4605|283|Bronze
1068|25|4606|283|Bronze
1069|25|4607|283|Gold
1070|25|4608|283|Gold
1071|25|4609|283|Gold
1072|25|4610|283|Gold
1073|25|4611|283|Silver
1074|25|4612|283|Silver
1075|25|4613|283|Silver
1076|25|4614|283|Silver
1077|25|4615|224|Bronze
1078|25|4616|224|Gold
1079|25|4162|224|Silver
1080|25|4617|173|Bronze
1081|25|4618|173|Bronze
1082|25|4619|173|Bronze
1083|25|4620|173|Bronze
1084|25|4621|173|Gold
1085|25|4622|173|Gold
1086|25|4623|173|Silver
1087|25|4624|173|Silver
1088|25|4623|174|Bronze
1089|25|4621|174|Bronze
1090|25|4622|174|Gold
1091|25|4624|174|Silver
1092|25|4625|240|Bronze
1093|25|4626|240|Bronze
1094|25|4627|240|Bronze
1095|25|4628|240|Bronze
1096|25|4629|240|Bronze
1097|25|4630|240|Gold
1098|25|4631|240|Gold
1099|25|4632|240|Gold
1100|25|4633|240|Gold
1101|25|4634|240|Gold
1102|25|4635|240|Silver
1103|25|4636|240|Silver
1104|25|4637|240|Silver
1105|25|4638|240|Silver
1106|25|4639|240|Silver
1107|25|4628|284|Bronze
1108|25|4640|284|Gold
1109|25|4641|284|Silver
1110|25|4628|176|Bronze
1111|25|4642|176|Gold
1112|25|4640|176|Silver
1113|25|4643|285|Bronze
1114|25|4644|285|Gold
1115|25|4645|285|Silver
1116|25|4646|286|Bronze
1117|25|4647|286|Gold
1118|25|4628|286|Silver
1119|25|4648|287|Bronze
1120|25|4649|287|Gold
1121|25|4650|287|Silver
1122|25|4651|288|Bronze
1123|25|4652|288|Gold
1124|25|4653|288|Silver
1125|25|4654|289|Bronze
1126|25|4655|289|Gold
1127|25|4656|289|Silver
1128|25|4657|290|Bronze
1129|25|4658|290|Gold
1130|25|4659|290|Silver
1131|25|4660|291|Bronze
1132|25|4661|291|Gold
1133|25|4662|291|Silver
1134|26|4663|241|Bronze
1135|26|4664|241|Gold
1136|26|4665|241|Silver
1137|26|4666|292|Bronze
1138|26|4667|292|Bronze
1139|26|4668|292|Gold
1140|26|4669|292|Silver
1141|26|4670|243|Bronze
1142|26|4671|243|Gold
1143|26|4672|243|Silver
1144|26|4673|135|Bronze
1145|26|4352|135|Gold
1146|26|3917|135|Silver
1147|26|4674|178|Bronze
1148|26|4675|178|Gold
1149|26|4676|178|Silver
1150|26|4677|293|Bronze
1151|26|4678|293|Gold
1152|26|4679|293|Silver
1153|26|4680|138|Bronze
1154|26|4675|138|Gold
1155|26|4674|138|Silver
1156|26|4352|294|Bronze
1157|26|4346|294|Bronze
1158|26|4681|294|Bronze
1159|26|4682|294|Bronze
1160|26|3955|294|Gold
1161|26|4683|294|Gold
1162|26|4684|294|Gold
1163|26|4675|294|Gold
1164|26|3917|294|Silver
1165|26|4685|294|Silver
1166|26|4686|294|Silver
1167|26|4687|294|Silver
1168|26|4688|185|Gold
1169|26|4689|185|Gold
1170|26|4690|185|Gold
1171|26|4684|185|Gold
1172|26|4691|185|Gold
1173|26|4692|185|Gold
1174|26|3959|185|Gold
1175|26|4693|185|Silver
1176|26|4694|185|Silver
1177|26|3963|185|Silver
1178|26|3964|185|Silver
1179|26|4695|185|Silver
1180|26|3965|185|Silver
1181|26|4696|185|Silver
1182|26|4697|295|Bronze
1183|26|4698|295|Gold
1184|26|4699|295|Silver
1185|26|4700|296|Bronze
1186|26|4701|296|Gold
1187|26|4702|296|Silver
1188|26|4375|297|Bronze
1189|26|4703|297|Gold
1190|26|4704|297|Silver
1191|26|4705|139|Bronze
1192|26|4706|139|Gold
1193|26|4707|139|Silver
1194|26|4708|298|Bronze
1195|26|4709|298|Gold
1196|26|4710|298|Silver
1197|26|4711|140|Bronze
1198|26|4712|140|Gold
1199|26|4713|140|Silver
1200|26|4714|141|Bronze
1201|26|4715|141|Gold
1202|26|4716|141|Silver
1203|26|4387|192|Bronze
1204|26|4705|192|Gold
1205|26|4717|192|Silver
1206|26|4718|299|Bronze
1207|26|4719|299|Gold
1208|26|4720|299|Silver
1209|26|4721|300|Bronze
1210|26|4709|300|Gold
1211|26|4710|300|Silver
1212|26|4722|301|Bronze
1213|26|4723|301|Bronze
1214|26|4724|301|Bronze
1215|26|4725|301|Gold
1216|26|4726|301|Gold
1217|26|4720|301|Gold
1218|26|4727|301|Silver
1219|26|4718|301|Silver
1220|26|4728|301|Silver
1221|26|4729|142|Gold
1222|26|4730|196|Bronze
1223|26|4731|196|Gold
1224|26|4395|196|Silver
1225|26|4732|302|Bronze
1226|26|4733|302|Bronze
1227|26|4734|302|Bronze
1228|26|4735|302|Bronze
1229|26|4387|302|Gold
1230|26|4736|302|Gold
1231|26|4715|302|Gold
1232|26|4737|302|Gold
1233|26|4738|302|Silver
1234|26|4739|302|Silver
1235|26|4740|302|Silver
1236|26|4741|302|Silver
1237|26|4742|303|Bronze
1238|26|4743|303|Gold
1239|26|4744|303|Silver
1240|26|4738|143|Bronze
1241|26|4715|143|Gold
1242|26|4745|143|Silver
1243|26|4746|144|Bronze
1244|26|4417|144|Gold
1245|26|4747|144|Silver
1246|26|4748|304|Bronze
1247|26|4417|304|Gold
1248|26|4746|304|Silver
1249|26|4749|199|Bronze
1250|26|4013|199|Gold
1251|26|4750|199|Silver
1252|26|4751|145|Gold
1253|26|27|145|Silver
1254|26|4752|145|Silver
1255|26|4753|145|Silver
1256|26|4019|200|Gold
1257|26|4427|200|Silver
1258|26|4754|200|Silver
1259|26|4755|305|Bronze
1260|26|4756|305|Gold
1261|26|4757|305|Silver
1262|26|4757|306|Bronze
1263|26|4756|306|Gold
1264|26|4758|306|Silver
1265|26|4759|146|Bronze
1266|26|4760|146|Gold
1267|26|4761|146|Silver
1268|26|4417|201|Bronze
1269|26|4019|201|Gold
1270|26|4754|201|Silver
1271|26|4762|147|Bronze
1272|26|4763|147|Gold
1273|26|4764|147|Silver
1274|26|4765|148|Bronze
1275|26|4766|148|Bronze
1276|26|4767|148|Bronze
1277|26|4768|148|Gold
1278|26|4769|148|Gold
1279|26|4713|149|Bronze
1280|26|4418|149|Gold
1281|26|4770|149|Silver
1282|26|4771|150|Bronze
1283|26|4772|150|Gold
1284|26|4773|150|Silver
1285|26|4774|307|Bronze
1286|26|4775|307|Gold
1287|26|4776|307|Silver
1288|26|4777|259|Bronze
1289|26|4778|259|Gold
1290|26|4779|259|Silver
1291|26|4780|308|Bronze
1292|26|4781|308|Gold
1293|26|4782|308|Silver
1294|26|4783|309|Bronze
1295|26|4784|309|Gold
1296|26|4785|309|Silver
1297|26|4786|310|Bronze
1298|26|4787|310|Gold
1299|26|4788|310|Silver
1300|26|4789|152|Bronze
1301|26|4790|152|Gold
1302|26|4791|152|Silver
1303|26|4792|311|Bronze
1304|26|4793|311|Bronze
1305|26|4794|311|Bronze
1306|26|4795|311|Bronze
1307|26|4796|311|Gold
1308|26|4797|311|Gold
1309|26|4798|311|Gold
1310|26|4799|311|Gold
1311|26|4800|311|Silver
1312|26|4801|311|Silver
1313|26|4802|311|Silver
1314|26|4803|311|Silver
1315|26|4804|312|Bronze
1316|26|4805|312|Bronze
1317|26|4806|312|Gold
1318|26|4807|312|Gold
1319|26|4808|312|Silver
1320|26|4809|312|Silver
1321|26|4810|313|Bronze
1322|26|4797|313|Gold
1323|26|4796|313|Silver
1324|26|4806|314|Bronze
1325|26|4796|314|Gold
1326|26|4807|314|Silver
1327|26|4803|315|Bronze
1328|26|4811|315|Gold
1329|26|4812|315|Silver
1330|26|4813|212|Bronze
1331|26|4814|212|Gold
1332|26|4815|212|Silver
1333|26|4816|316|Bronze
1334|26|4817|316|Bronze
1335|26|4818|316|Bronze
1336|26|4819|316|Bronze
1337|26|4820|316|Bronze
1338|26|4814|316|Gold
1339|26|4821|316|Gold
1340|26|4822|316|Gold
1341|26|4813|316|Gold
1342|26|4823|316|Silver
1343|26|4824|316|Silver
1344|26|4825|316|Silver
1345|26|4826|316|Silver
1346|26|4827|159|Bronze
1347|26|4828|159|Gold
1348|26|4829|159|Silver
1349|26|4827|317|Bronze
1350|26|4830|317|Bronze
1351|26|4831|317|Bronze
1352|26|4832|317|Bronze
1353|26|4828|317|Gold
1354|26|4833|317|Gold
1355|26|4834|317|Gold
1356|26|4835|317|Gold
1357|26|4836|317|Silver
1358|26|4837|317|Silver
1359|26|4838|317|Silver
1360|26|4839|317|Silver
1361|26|4840|216|Bronze
1362|26|4841|216|Bronze
1363|26|4842|216|Bronze
1364|26|4843|216|Bronze
1365|26|4844|216|Bronze
1366|26|4845|216|Bronze
1367|26|4846|216|Bronze
1368|26|4847|216|Bronze
1369|26|4848|216|Bronze
1370|26|4849|216|Bronze
1371|26|4850|216|Bronze
1372|26|4851|216|Gold
1373|26|4852|216|Gold
1374|26|4853|216|Gold
1375|26|4854|216|Gold
1376|26|4855|216|Gold
1377|26|4856|216|Gold
1378|26|4857|216|Gold
1379|26|4858|216|Gold
1380|26|4859|216|Gold
1381|26|4860|216|Gold
1382|26|4861|216|Gold
1383|26|4862|216|Silver
1384|26|4863|216|Silver
1385|26|4864|216|Silver
1386|26|4865|216|Silver
1387|26|4866|216|Silver
1388|26|4867|216|Silver
1389|26|4868|216|Silver
1390|26|4869|216|Silver
1391|26|4870|216|Silver
1392|26|4871|216|Silver
1393|26|4872|216|Silver
1394|26|4873|219|Bronze
1395|26|4874|219|Gold
1396|26|4875|219|Silver
1397|26|4876|278|Bronze
1398|26|4877|278|Bronze
1399|26|4878|278|Bronze
1400|26|4879|278|Bronze
1401|26|4880|278|Bronze
1402|26|4881|278|Bronze
1403|26|4882|278|Bronze
1404|26|4883|278|Bronze
1405|26|4884|278|Bronze
1406|26|4885|278|Bronze
1407|26|4886|278|Bronze
1408|26|4887|278|Bronze
1409|26|4888|278|Bronze
1410|26|4889|278|Bronze
1411|26|4890|278|Bronze
1412|26|4891|278|Bronze
1413|26|4892|278|Bronze
1414|26|4893|278|Bronze
1415|26|4894|278|Bronze
1416|26|4895|278|Bronze
1417|26|4896|278|Bronze
1418|26|4897|278|Bronze
1419|26|4898|278|Bronze
1420|26|4899|278|Bronze
1421|26|4900|278|Bronze
1422|26|4901|278|Gold
1423|26|4902|278|Gold
1424|26|4903|278|Gold
1425|26|4904|278|Gold
1426|26|4905|278|Gold
1427|26|4906|278|Gold
1428|26|4907|278|Gold
1429|26|4908|278|Gold
1430|26|4909|278|Gold
1431|26|4910|278|Gold
1432|26|4911|278|Gold
1433|26|4912|278|Gold
1434|26|4913|278|Gold
1435|26|4914|278|Gold
1436|26|4915|278|Gold
1437|26|4916|278|Gold
1438|26|4917|278|Gold
1439|26|4918|278|Gold
1440|26|4919|278|Gold
1441|26|4920|278|Gold
1442|26|4921|278|Gold
1443|26|4922|278|Gold
1444|26|4923|278|Gold
1445|26|4924|278|Gold
1446|26|4925|278|Gold
1447|26|4926|278|Gold
1448|26|4927|278|Gold
1449|26|4928|278|Gold
1450|26|4929|278|Gold
1451|26|4930|278|Gold
1452|26|4931|278|Gold
1453|26|4932|278|Gold
1454|26|4933|278|Gold
1455|26|4934|278|Gold
1456|26|4935|278|Gold
1457|26|4936|278|Gold
1458|26|4937|278|Gold
1459|26|4938|278|Gold
1460|26|4939|278|Gold
1461|26|4940|278|Gold
1462|26|4941|278|Gold
1463|26|4942|278|Gold
1464|26|4943|278|Gold
1465|26|4944|278|Gold
1466|26|4945|278|Gold
1467|26|4946|278|Gold
1468|26|4947|278|Gold
1469|26|4948|278|Gold
1470|26|4949|278|Gold
1471|26|4950|278|Gold
1472|26|4951|278|Gold
1473|26|4952|278|Gold
1474|26|4953|278|Gold
1475|26|4954|278|Gold
1476|26|4955|278|Gold
1477|26|4956|278|Gold
1478|26|4957|278|Gold
1479|26|4958|278|Gold
1480|26|4959|278|Gold
1481|26|4960|278|Silver
1482|26|4025|278|Silver
1483|26|4961|278|Silver
1484|26|4962|278|Silver
1485|26|4963|278|Silver
1486|26|4964|278|Silver
1487|26|4965|278|Silver
1488|26|4966|278|Silver
1489|26|4967|278|Silver
1490|26|4968|278|Silver
1491|26|4969|278|Silver
1492|26|4970|278|Silver
1493|26|4971|278|Silver
1494|26|4972|278|Silver
1495|26|4973|278|Silver
1496|26|4974|278|Silver
1497|26|4975|278|Silver
1498|26|4976|278|Silver
1499|26|4977|278|Silver
1500|26|4978|278|Silver
1501|26|4979|278|Silver
1502|26|4980|278|Silver
1503|26|4981|278|Silver
1504|26|4982|278|Silver
1505|26|4983|278|Silver
1506|26|4984|278|Silver
1507|26|4985|278|Silver
1508|26|4986|278|Silver
1509|26|4987|278|Silver
1510|26|4988|278|Silver
1511|26|4989|278|Silver
1512|26|4990|278|Silver
1513|26|4991|318|Gold
1514|26|4992|318|Gold
1515|26|4993|318|Gold
1516|26|4994|318|Gold
1517|26|4995|318|Gold
1518|26|4996|318|Gold
1519|26|4997|318|Gold
1520|26|4998|318|Gold
1521|26|4999|318|Gold
1522|26|5000|318|Gold
1523|26|5001|318|Gold
1524|26|5002|318|Silver
1525|26|5003|318|Silver
1526|26|5004|318|Silver
1527|26|5005|318|Silver
1528|26|5006|318|Silver
1529|26|5007|318|Silver
1530|26|5008|318|Silver
1531|26|5009|318|Silver
1532|26|5010|318|Silver
1533|26|5011|318|Silver
1534|26|5012|318|Silver
1535|26|5013|319|Bronze
1536|26|5014|319|Gold
1537|26|5015|319|Silver
1538|26|5016|279|Gold
1539|26|5017|279|Gold
1540|26|5018|279|Gold
1541|26|5019|279|Gold
1542|26|5020|279|Gold
1543|26|5021|279|Gold
1544|26|5022|279|Gold
1545|26|5023|279|Gold
1546|26|5024|279|Gold
1547|26|5025|279|Gold
1548|26|5026|279|Gold
1549|26|5027|279|Gold
1550|26|5028|279|Gold
1551|26|5029|279|Gold
1552|26|5030|279|Gold
1553|26|5031|279|Silver
1554|26|5032|279|Silver
1555|26|5033|279|Silver
1556|26|5034|279|Silver
1557|26|5035|279|Silver
1558|26|5036|279|Silver
1559|26|5037|279|Silver
1560|26|5038|279|Silver
1561|26|5039|279|Silver
1562|26|5040|279|Silver
1563|26|5041|279|Silver
1564|26|5042|279|Silver
1565|26|5043|279|Silver
1566|26|5044|279|Silver
1567|26|5045|279|Silver
1568|26|5046|279|Silver
1569|26|5047|279|Silver
1570|26|5048|279|Silver
1571|26|5049|220|Gold
1572|26|5050|220|Gold
1573|26|5051|220|Gold
1574|26|5052|220|Gold
1575|26|5053|220|Silver
1576|26|5054|220|Silver
1577|26|5055|220|Silver
1578|26|5056|220|Silver
1579|26|5057|220|Silver
1580|26|5058|220|Silver
1581|26|5059|220|Silver
1582|26|5060|220|Silver
1583|26|5061|320|Bronze
1584|26|5062|320|Bronze
1585|26|5063|320|Gold
1586|26|5064|320|Gold
1587|26|5065|320|Silver
1588|26|5066|320|Silver
1589|26|5063|321|Bronze
1590|26|5067|321|Bronze
1591|26|5062|321|Gold
1592|26|5061|321|Silver
1593|26|5068|281|Bronze
1594|26|5069|281|Bronze
1595|26|5070|281|Bronze
1596|26|5071|281|Bronze
1597|26|5072|281|Gold
1598|26|5073|281|Gold
1599|26|5074|281|Silver
1600|26|5075|281|Silver
1601|26|5076|221|Bronze
1602|26|5077|221|Bronze
1603|26|5078|221|Bronze
1604|26|5079|221|Bronze
1605|26|5080|221|Bronze
1606|26|5081|221|Bronze
1607|26|5082|221|Bronze
1608|26|5083|221|Bronze
1609|26|5084|221|Bronze
1610|26|5085|221|Bronze
1611|26|5086|221|Bronze
1612|26|5087|221|Bronze
1613|26|5088|221|Bronze
1614|26|5089|221|Bronze
1615|26|5090|221|Bronze
1616|26|5091|221|Bronze
1617|26|5092|221|Bronze
1618|26|4602|221|Bronze
1619|26|5093|221|Gold
1620|26|5094|221|Gold
1621|26|5095|221|Gold
1622|26|5096|221|Gold
1623|26|5097|221|Gold
1624|26|5098|221|Gold
1625|26|5099|221|Gold
1626|26|5100|221|Gold
1627|26|5101|221|Gold
1628|26|4168|221|Silver
1629|26|5102|221|Silver
1630|26|5103|221|Silver
1631|26|5104|221|Silver
1632|26|5105|221|Silver
1633|26|5106|221|Silver
1634|26|4172|221|Silver
1635|26|5107|221|Silver
1636|26|5108|221|Silver
1637|26|5109|283|Gold
1638|26|5110|283|Gold
1639|26|5111|283|Gold
1640|26|5112|283|Gold
1641|26|5113|283|Silver
1642|26|5072|283|Silver
1643|26|5114|283|Silver
1644|26|5073|283|Silver
1645|26|5115|224|Bronze
1646|26|5116|224|Bronze
1647|26|5117|224|Gold
1648|26|5118|224|Silver
1649|26|5119|225|Gold
1650|26|5120|225|Gold
1651|26|5121|225|Gold
1652|26|5122|225|Gold
1653|26|5123|225|Gold
1654|26|5124|225|Gold
1655|26|5125|225|Gold
1656|26|5126|225|Gold
1657|26|5127|225|Gold
1658|26|5128|225|Gold
1659|26|5129|225|Gold
1660|26|5130|225|Gold
1661|26|5131|225|Gold
1662|26|5132|225|Gold
1663|26|5133|225|Gold
1664|26|5134|225|Silver
1665|26|5135|225|Silver
1666|26|5136|225|Silver
1667|26|5137|225|Silver
1668|26|5138|225|Silver
1669|26|5139|225|Silver
1670|26|5140|225|Silver
1671|26|5141|225|Silver
1672|26|5142|225|Silver
1673|26|5143|225|Silver
1674|26|5144|225|Silver
1675|26|5145|225|Silver
1676|26|5146|225|Silver
1677|26|5147|225|Silver
1678|26|5148|225|Silver
1679|26|5149|322|Gold
1680|26|5150|322|Gold
1681|26|5151|322|Gold
1682|26|5152|322|Gold
1683|26|5153|322|Gold
1684|26|5154|322|Gold
1685|26|5155|322|Gold
1686|26|5156|322|Gold
1687|26|5157|322|Gold
1688|26|5158|322|Gold
1689|26|5159|322|Silver
1690|26|5160|322|Silver
1691|26|5161|322|Silver
1692|26|5162|322|Silver
1693|26|5163|322|Silver
1694|26|5164|322|Silver
1695|26|5165|322|Silver
1696|26|5166|322|Silver
1697|26|5167|322|Silver
1698|26|5168|322|Silver
1699|26|5169|323|Bronze
1700|26|5170|323|Bronze
1701|26|5171|323|Bronze
1702|26|5172|323|Gold
1703|26|5173|323|Gold
1704|26|5174|323|Gold
1705|26|5175|323|Silver
1706|26|5176|323|Silver
1707|26|5177|323|Silver
1708|26|5178|324|Gold
1709|26|5179|324|Gold
1710|26|5180|324|Gold
1711|26|5181|324|Gold
1712|26|5182|325|Bronze
1713|26|5183|325|Bronze
1714|26|5184|325|Bronze
1715|26|5185|325|Bronze
1716|26|5186|325|Bronze
1717|26|5187|325|Gold
1718|26|5188|325|Gold
1719|26|5189|325|Gold
1720|26|5190|325|Gold
1721|26|5191|325|Gold
1722|26|5192|325|Silver
1723|26|5193|325|Silver
1724|26|5194|325|Silver
1725|26|5195|325|Silver
1726|26|5196|325|Silver
1727|26|5197|326|Bronze
1728|26|5198|326|Gold
1729|26|5199|326|Silver
1730|26|5200|327|Bronze
1731|26|5201|327|Gold
1732|26|5202|327|Silver
1733|26|5203|328|Bronze
1734|26|5200|328|Gold
1735|26|5202|328|Silver
1736|26|5204|329|Gold
1737|26|5205|329|Gold
1738|26|5206|329|Gold
1739|26|5200|329|Gold
1740|26|5207|329|Silver
1741|26|5208|329|Silver
1742|26|5209|329|Silver
1743|26|5202|329|Silver
1744|26|5210|330|Bronze
1745|26|5211|330|Gold
1746|26|5212|330|Silver
1747|26|5213|331|Bronze
1748|26|5214|331|Gold
1749|26|5215|331|Silver
1750|26|5216|332|Bronze
1751|26|5217|332|Gold
1752|26|5218|332|Silver
1753|26|5219|333|Bronze
1754|26|5220|333|Bronze
1755|26|5221|333|Bronze
1756|26|5222|333|Bronze
1757|26|5210|333|Gold
1758|26|5223|333|Gold
1759|26|5215|333|Gold
1760|26|5224|333|Gold
1761|26|5225|333|Silver
1762|26|4905|333|Silver
1763|26|5226|333|Silver
1764|26|5227|333|Silver
1765|26|5228|170|Bronze
1766|26|4300|170|Gold
1767|26|5229|170|Silver
1768|26|5230|334|Bronze
1769|26|5231|334|Gold
1770|26|5223|334|Silver
1771|26|5232|335|Bronze
1772|26|5207|335|Bronze
1773|26|5233|335|Bronze
1774|26|5234|335|Bronze
1775|26|5235|335|Gold
1776|26|5236|335|Gold
1777|26|5237|335|Gold
1778|26|5228|335|Gold
1779|26|5238|335|Silver
1780|26|4303|335|Silver
1781|26|5229|335|Silver
1782|26|4300|335|Silver
1783|26|5239|336|Bronze
1784|26|5240|336|Bronze
1785|26|5241|336|Bronze
1786|26|5242|336|Bronze
1787|26|5243|336|Bronze
1788|26|5244|336|Bronze
1789|26|5245|336|Gold
1790|26|5246|336|Gold
1791|26|5247|336|Gold
1792|26|5248|336|Gold
1793|26|5249|336|Gold
1794|26|5250|336|Gold
1795|26|5251|336|Silver
1796|26|5252|336|Silver
1797|26|5253|336|Silver
1798|26|5254|336|Silver
1799|26|5255|336|Silver
1800|26|5256|336|Silver
1801|26|4282|235|Bronze
1802|26|5257|235|Bronze
1803|26|5258|235|Bronze
1804|26|5259|235|Bronze
1805|26|4296|235|Bronze
1806|26|5260|235|Bronze
1807|26|5261|235|Gold
1808|26|5217|235|Gold
1809|26|5262|235|Gold
1810|26|5216|235|Gold
1811|26|4311|235|Gold
1812|26|5263|235|Gold
1813|26|5264|235|Silver
1814|26|5265|235|Silver
1815|26|5266|235|Silver
1816|26|5267|235|Silver
1817|26|5268|235|Silver
1818|26|5269|235|Silver
1819|26|5270|337|Bronze
1820|26|5271|337|Bronze
1821|26|5272|337|Bronze
1822|26|5273|337|Bronze
1823|26|5274|337|Bronze
1824|26|5275|337|Bronze
1825|26|5276|337|Gold
1826|26|5199|337|Gold
1827|26|5277|337|Gold
1828|26|5278|337|Gold
1829|26|5279|337|Gold
1830|26|5280|337|Gold
1831|26|5281|337|Silver
1832|26|5282|337|Silver
1833|26|5283|337|Silver
1834|26|5284|337|Silver
1835|26|5285|337|Silver
1836|26|5286|337|Silver
1837|26|5246|236|Bronze
1838|26|5252|236|Gold
1839|26|5251|236|Silver
1840|26|5287|338|Bronze
1841|26|5288|338|Gold
1842|26|5289|338|Silver
1843|26|5290|339|Bronze
1844|26|5291|339|Gold
1845|26|5292|339|Silver
1846|26|5293|340|Bronze
1847|26|5294|340|Gold
1848|26|5295|340|Silver
1849|26|5291|341|Bronze
1850|26|5296|341|Gold
1851|26|5297|341|Silver
1852|26|5298|342|Bronze
1853|26|5299|342|Gold
1854|26|5300|342|Silver
1855|26|5301|173|Bronze
1856|26|5302|173|Bronze
1857|26|4321|173|Gold
1858|26|5303|173|Gold
1859|26|5304|173|Silver
1860|26|5305|173|Silver
1861|26|5306|343|Bronze
1862|26|5307|343|Bronze
1863|26|5308|343|Gold
1864|26|5309|343|Gold
1865|26|5310|343|Silver
1866|26|5311|343|Silver
1867|26|5312|174|Bronze
1868|26|5305|174|Gold
1869|26|5313|174|Silver
1870|26|5314|239|Bronze
1871|26|5315|239|Gold
1872|26|5316|239|Silver
1873|26|5305|344|Bronze
1874|26|5309|344|Gold
1875|26|5310|344|Silver
1876|26|5317|345|Bronze
1877|26|5318|345|Gold
1878|26|5319|345|Silver
1879|26|5320|240|Bronze
1880|26|5321|240|Bronze
1881|26|5322|240|Bronze
1882|26|5323|240|Bronze
1883|26|5324|240|Bronze
1884|26|5325|240|Bronze
1885|26|5326|240|Bronze
1886|26|5327|240|Bronze
1887|26|5328|240|Bronze
1888|26|5329|240|Gold
1889|26|5330|240|Gold
1890|26|5331|240|Gold
1891|26|5332|240|Gold
1892|26|5333|240|Gold
1893|26|5334|240|Gold
1894|26|5335|240|Gold
1895|26|5336|240|Gold
1896|26|5337|240|Gold
1897|26|5338|240|Silver
1898|26|5339|240|Silver
1899|26|5340|240|Silver
1900|26|5341|240|Silver
1901|26|5342|240|Silver
1902|26|5343|240|Silver
1903|26|5344|240|Silver
1904|26|5345|240|Silver
1905|26|5346|240|Silver
1906|26|5347|346|Gold
1907|26|5348|346|Gold
1908|26|5347|347|Gold
1909|26|5348|347|Gold
1910|26|5349|348|Gold
1911|26|5350|349|Bronze
1912|26|4649|349|Gold
1913|26|5351|349|Silver
1914|26|5329|350|Bronze
1915|26|5352|350|Gold
1916|26|5353|350|Silver
1917|26|5354|351|Bronze
1918|26|5355|351|Gold
1919|26|5356|351|Silver
1920|26|5357|352|Bronze
1921|26|5358|352|Gold
1922|26|5359|352|Silver
1923|26|5360|353|Bronze
1924|26|5361|353|Gold
1925|26|5358|353|Silver
1926|26|5362|354|Bronze
1927|26|5363|354|Gold
1928|26|5364|354|Silver
1929|26|5365|355|Bronze
1930|26|5366|355|Gold
1931|26|5367|355|Silver
1932|26|5368|356|Bronze
1933|26|5369|356|Gold
1934|26|5370|356|Silver
1935|26|5371|357|Bronze
1936|26|5372|357|Gold
1937|26|5373|357|Silver
1938|27|5374|241|Bronze
1939|27|5375|241|Gold
1940|27|4668|241|Silver
1941|27|5376|358|Bronze
1942|27|5377|358|Gold
1943|27|5378|358|Silver
1944|27|4669|292|Bronze
1945|27|5379|292|Gold
1946|27|5380|292|Silver
1947|27|5381|359|Bronze
1948|27|5375|359|Gold
1949|27|4664|359|Silver
1950|27|5382|243|Bronze
1951|27|4681|243|Gold
1952|27|5383|243|Silver
1953|27|5384|135|Bronze
1954|27|5385|135|Gold
1955|27|5386|135|Silver
1956|27|5387|360|Bronze
1957|27|5388|360|Gold
1958|27|5389|360|Silver
1959|27|5390|178|Bronze
1960|27|5391|178|Gold
1961|27|5392|178|Silver
1962|27|5393|293|Bronze
1963|27|5394|293|Gold
1964|27|5395|293|Silver
1965|27|5396|244|Bronze
1966|27|5394|244|Gold
1967|27|5397|244|Silver
1968|27|5390|138|Bronze
1969|27|5391|138|Gold
1970|27|5392|138|Silver
1971|27|5398|361|Bronze
1972|27|5399|361|Bronze
1973|27|5400|361|Bronze
1974|27|5401|361|Bronze
1975|27|5387|361|Gold
1976|27|5402|361|Gold
1977|27|5403|361|Gold
1978|27|5404|361|Gold
1979|27|5405|361|Silver
1980|27|5406|361|Silver
1981|27|5407|361|Silver
1982|27|5408|361|Silver
1983|27|4676|294|Bronze
1984|27|4683|294|Bronze
